Formal Name,Course Name,Prerequisites,Corequisites,Requirement
IE 5335,COGNITIVE SYSTEMS ENGINEERING,"['IE 3301', 'IE 5317', 'DASC 5302']",[None],required
IE 5338,HUMAN ENGINEERING AND COMPLEX SYSTEMS,"['IE 3301', 'IE 5317']",[None],required
IE 5339,"PRODUCT DESIGN, DEVELOPMENT, PRODUCIBILITY, AND RELIABILITY DESIGN",[None],[None],required
IE 5342,METRICS AND MEASUREMENT,"['IE 3301', 'IE 5317']",[None],required
IE 5343,HEALTHCARE SYSTEMS ENGINEERING,[None],[None],required
IE 5345,MANAGEMENT OF KNOWLEDGE AND TECHNOLOGY,[None],[None],required
IE 5346,TECHNOLOGY DEVELOPMENT AND DEPLOYMENT,[None],[None],required
IE 5350,GRADUATE DESIGN CAPSTONE,[None],[None],required
IE 5351,INTRODUCTION TO SYSTEMS ENGINEERING,[None],[None],required
IE 5352,REQUIREMENTS ENGINEERING,[None],[None],required
IE 5353,SYSTEMS ARCHITECTURE & DESIGN,[None],[None],required
IE 5354,MANAGEMENT OF COMPLEX SYSTEMS,[None],[None],required
IE 5361,OPERATIONS RESEARCH FOR LOGISTICS,[None],[None],required
IE 5362,LOGISTICS & PRODUCTION PLANNING,[None],[None],required
IE 5363,DISTRIBUTION & TRANSPORTATION SYSTEMS,[None],[None],required
IE 5378,INTRODUCTION TO UNMANNED VEHICLE SYSTEMS,[None],[None],required
IE 5379,UNMANNED VEHICLE SYSTEM DEVELOPMENT,[None],[None],required
IE 5391,ADVANCED STUDIES IN INDUSTRIAL ENGINEERING,[None],[None],required
IE 5398,THESIS,[None],[None],required
IE 5698,THESIS,[None],[None],required
IE 6197,RESEARCH IN INDUSTRIAL ENGINEERING,[None],[None],required
IE 6297,RESEARCH IN INDUSTRIAL ENGINEERING,[None],[None],required
IE 6301,ENTERPRISE ARCHITECTURES AND FRAMEWORKS,['IE 5320'],[None],required
IE 6302,FACILITIES PLANNING AND DESIGN,"['IE 3301', 'IE 5317', 'IE 5301']",[None],required
IE 6303,COMBINATORIAL OPTIMIZATION,['IE 5301'],[None],required
IE 6305,ENGINEERING MANAGEMENT I,[None],[None],required
IE 6306,ENGINEERING MANAGEMENT II,['IE 6305'],[None],required
