Formal Name,Course Name,Prerequisites,Corequisites,Requirement
SOCW 5320,ADVANCED ADMINISTRATIVE PRACTICE,['SOCW 5312'],[None],required
SOCW 5321,ADVANCED COMMUNITY PRACTICE,['SOCW 5312'],[None],required
SOCW 5323,PROGRAM EVALUATION,['SOCW 5308'],[None],required
SOCW 5324,SOCIAL WORK SUPERVISION,[None],[None],required
SOCW 5325,BUDGETING AND FINANCIAL MANAGEMENT,[None],[None],required
SOCW 5326,GRANT PROPOSAL DEVELOPMENT SEMINAR,[None],[None],required
SOCW 5327,HUMAN BEHAVIOR IN MACRO ENVIRONMENTS,"['SOCW 5301', 'SOCW 5307']",[None],required
SOCW 5328,ADVOCACY AND SOCIAL POLICY,['SOCW 5303'],[None],required
SOCW 5329,"POVERTY, INEQUALITY AND SOCIAL POLICY",['SOCW 5303'],[None],required
SOCW 5332,DIRECT PRACTICE WITH AGING,[None],[None],required
SOCW 5333,AGING AND SOCIAL POLICY,['SOCW 5303'],[None],required
SOCW 5334,FAMILY CAREGIVING & AGING,[None],[None],required
SOCW 5335,AGING IN AMERICAN SOCIETY,"['SOCW 5301', 'SOCW 5307', 'SOCW 4335']",[None],required
SOCW 5342,DIRECT PRACTICE IN HEALTH CARE,[None],[None],required
SOCW 5343,HEALTH POLICY AND SOCIAL JUSTICE,['SOCW 5303'],[None],required
SOCW 5344,HEALTH INSURANCE AND ACCESS TO CARE,[None],[None],required
SOCW 5345,SPECIAL TOPICS IN HEALTH EQUITY,[None],[None],required
SOCW 5352,DIRECT PRACTICE IN MENTAL HEALTH,[None],[None],required
SOCW 5353,SOCIAL POLICY AND MENTAL HEALTH,['SOCW 5303'],[None],required
SOCW 5354,PRINCIPLES OF SUBSTANCE MISUSE TREATMENT,['SOCW 5311'],[None],required
SOCW 5355,MILITARY SOCIAL WORK,[None],[None],required
SOCW 5356,SEMINAR IN COGNITIVE-BEHAVIORAL INTERVENTION STRATEGIES,['SOCW 5311'],[None],required
SOCW 5357,GROUP DYNAMICS AND SOCIAL WORK PRACTICE,[None],[None],required
SOCW 5358,TREATMENT OF CHILDREN AND ADOLESCENTS,[None],[None],required
SOCW 5359,MILITARY FAMILIES,[None],[None],required
SOCW 5360,TREATMENT OF MILITARY POPULATIONS,[None],[None],required
SOCW 5361,MILITARY TRAUMA,['SOCW 5355'],[None],required
SOCW 5362,DIRECT PRACTICE WITH CHILDREN AND FAMILIES,[None],[None],required
SOCW 5363,SOCIAL POLICY FOR CHILDREN & YOUTH,['SOCW 5303'],[None],required
SOCW 5365,CLINICAL ASSESSMENT OF CHILD MALTREATMENT,"['SOCW 5311', 'SOCW 5362']",[None],required
SOCW 5366,SEMINAR IN WOMEN'S ISSUES,"['SOCW 5301', 'SOCW 5307']",[None],required
SOCW 5367,TREATING PARENT-CHILD RELATIONSHIPS,[None],[None],required
SOCW 5368,SEMINAR IN DIRECT METHODS IN COUPLES COUNSELING,['SOCW 5311'],[None],required
SOCW 5369,SEMINAR IN FAMILY THERAPY,['SOCW 5311'],[None],required
SOCW 5370,SOCIAL WORK IN SCHOOLS,[None],[None],required
SOCW 5371,INEQUITIES AND INCARCERATION,[None],[None],required
SOCW 5381,FOUNDATION FIELD SPLIT II,"['SOCW 5581', 'SOCW 5307']",[None],required
SOCW 5385,FOUNDATION FIELD BLOCK II,"['SOCW 5307', 'SOCW 5585']",[None],required
SOCW 5390,INDEPENDENT STUDY,[None],[None],required
SOCW 5392,SELECTED TOPICS IN SOCIAL WELFARE,[None],[None],required
