Formal Name,Course Name,Prerequisites,Corequisites,Requirement
NE 3301,INTRODUCTION TO NUCLEAR ENGINEERING,"['PHYS 1444', 'MATH 3319']",[None],required
NE 4302,NUCLEAR REACTOR THEORY AND TECHNOLOGY OF THE NUCLEAR POWER PLANT,['NE 3301'],[None],required
NE 4303,NUCLEAR POWER PLANT ENGINEERING,['NE 3301'],[None],required
NE 4391,SPECIAL TOPICS IN NUCLEAR ENGINEERING,['NE 3301'],[None],required
