Formal Name,Course Name,Prerequisites,Corequisites,Requirement
MUSI 1326,THEORY AND HARMONY II,['MUSI 1325'],[None],required
MUSI 2101,BRASS SURVEY,[None],[None],required
MUSI 2102,WOODWIND SURVEY,[None],[None],required
MUSI 2103,STRING CLASS,[None],[None],required
MUSI 2104,PERCUSSION CLASS,[None],[None],required
MUSI 2112,INTRODUCTION TO MUSIC EDUCATION,[None],[None],required
MUSI 2140,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,['MUSI 1141'],[None],required
MUSI 2141,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,['MUSI 2140'],[None],required
MUSI 2142,PRIVATE LESSONS IN PIANO,['MUSI 1143'],[None],required
MUSI 2143,PRIVATE LESSONS IN PIANO,['MUSI 2142'],[None],required
MUSI 2144,PRIVATE LESSONS IN DOUBLE BASS,['MUSI 1145'],[None],required
MUSI 2145,PRIVATE LESSONS IN DOUBLE BASS,['MUSI 2144'],[None],required
MUSI 2146,PRIVATE LESSONS IN JAZZ BASS,['MUSI 1147'],[None],required
MUSI 2147,PRIVATE LESSONS IN JAZZ BASS,['MUSI 2146'],[None],required
MUSI 2154,PRIVATE LESSONS IN JAZZ PIANO,['MUSI 1155'],[None],required
MUSI 2155,PRIVATE LESSONS IN JAZZ PIANO,['MUSI 2154'],[None],required
MUSI 2180,FUNCTIONAL PIANO III,['MUSI 1181'],[None],required
MUSI 2181,FUNCTIONAL PIANO IV,['MUSI 2180'],[None],required
MUSI 2185,SIGHTSINGING AND EAR TRAINING III,"['MUSI 1186', 'MUSI 1326']",[None],required
MUSI 2186,SIGHTSINGING AND EAR TRAINING IV,"['MUSI 2185', 'MUSI 2325']",[None],required
MUSI 2190,BODY AND BREATHING FOR FITNESS,[None],[None],required
MUSI 2222,DEVELOPMENTAL PRIVATE LESSONS,[None],[None],required
MUSI 2223,PREPARATORY PRIVATE LESSONS,[None],[None],required
MUSI 2227,COMPOSITION TECHNIQUES,['MUSI 2325'],[None],required
MUSI 2236,PRIVATE LESSONS IN JAZZ GUITAR,['MUSI 1237'],[None],required
MUSI 2237,PRIVATE LESSONS IN JAZZ GUITAR,['MUSI 2236'],[None],required
MUSI 2238,PRIVATE LESSONS IN JAZZ DRUMSET,['MUSI 1239'],[None],required
MUSI 2239,PRIVATE LESSONS IN JAZZ DRUMSET,['MUSI 2238'],[None],required
MUSI 2240,PRIVATE LESSONS IN VOICE,['MUSI 1241'],[None],required
MUSI 2241,PRIVATE LESSONS IN VOICE,['MUSI 2240'],[None],required
MUSI 2242,PRIVATE LESSONS IN PIANO,['MUSI 1243'],[None],required
MUSI 2243,PRIVATE LESSONS IN PIANO,['MUSI 2242'],[None],required
MUSI 2244,PRIVATE LESSONS IN STRINGS,['MUSI 1245'],[None],required
MUSI 2245,PRIVATE LESSONS IN STRINGS,['MUSI 2244'],[None],required
MUSI 2246,PRIVATE LESSONS IN WOODWINDS,['MUSI 1247'],[None],required
MUSI 2247,PRIVATE LESSONS IN WOODWINDS,['MUSI 2246'],[None],required
MUSI 2248,PRIVATE LESSONS IN BRASS,['MUSI 1249'],[None],required
MUSI 2249,PRIVATE LESSONS IN BRASS,['MUSI 2248'],[None],required
MUSI 2250,PRIVATE LESSONS IN PERCUSSION,['MUSI 1251'],[None],required
MUSI 2251,PRIVATE LESSONS IN PERCUSSION,['MUSI 2250'],[None],required
MUSI 2252,PRIVATE LESSONS IN JAZZ BASS,['MUSI 1253'],[None],required
MUSI 2253,PRIVATE LESSONS IN JAZZ BASS,['MUSI 2252'],[None],required
MUSI 2254,PRIVATE LESSONS FOR B.A. STUDENTS,['MUSI 1255'],[None],required
MUSI 2255,PRIVATE LESSONS FOR B.A. STUDENTS,['MUSI 2254'],[None],required
MUSI 2257,PRIVATE LESSONS IN ORGAN,['MUSI 1258'],[None],required
MUSI 2258,PRIVATE LESSONS IN ORGAN,['MUSI 2257'],[None],required
MUSI 2267,PRIVATE LESSONS IN HARPSICHORD,['MUSI 1268'],[None],required
MUSI 2268,PRIVATE LESSONS IN HARPSICHORD,['MUSI 2267'],[None],required
MUSI 2300,INTRODUCTION TO WORLD MUSIC,[None],[None],required
MUSI 2301,APPRECIATION OF MUSIC IN FILM,[None],[None],required
MUSI 2302,MUSIC LITERATURE,[None],[None],required
MUSI 2325,THEORY AND HARMONY III,['MUSI 1326'],[None],required
MUSI 2326,THEORY AND HARMONY IV,['MUSI 2325'],[None],required
MUSI 3101,ITALIAN AND FRENCH DICTION,[None],[None],required
MUSI 3103,VOCAL PEDAGOGY,['MUSI 2241'],[None],required
MUSI 3104,VOCAL COACHING,[None],[None],required
MUSI 3125,JAZZ THEORY & KEYBOARD FUNDAMENTALS I,['MUSI 1325'],[None],required
MUSI 3126,JAZZ THEORY & KEYBOARD FUNDAMENTALS II,['MUSI 3125'],[None],required
MUSI 3127,COMPUTER COMPOSITION I,"['MUSI 1326', 'MUSI 3394']",[None],required
MUSI 3128,COMPUTER COMPOSITION II,['MUSI 3127'],[None],required
MUSI 3140,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,['MUSI 2141'],[None],required
MUSI 3141,PRIVATE LESSONS IN VOICE-MUSICAL THEATRE,['MUSI 3140'],[None],required
MUSI 3191,SECONDARY LESSONS IN STRINGS,[None],[None],required
MUSI 3200,MARCHING BAND TECHNIQUES,[None],[None],required
MUSI 3211,EARLY CHILDHOOD MUSIC,"['MUSI 2186', 'MUSI 2326', 'MUSI 3316']",[None],required
MUSI 3212,JAZZ TECHNIQUES,[None],[None],required
MUSI 3213,INSTRUMENTAL MATERIALS AND TECHNIQUES I,['MUSI 4211'],[None],required
MUSI 3214,CHORAL MATERIALS AND TECHNIQUES I,"['MUSI 4211', 'MUSI 4309']",[None],required
MUSI 3225,JAZZ IMPROVISATION I,['MUSI 3125'],[None],required
MUSI 3226,JAZZ IMPROVISATION II,"['MUSI 3225', 'MUSI 3126']",[None],required
MUSI 3236,PRIVATE LESSONS IN JAZZ GUITAR,['MUSI 2237'],[None],required
MUSI 3237,PRIVATE LESSONS IN JAZZ GUITAR,['MUSI 3236'],[None],required
MUSI 3238,PRIVATE LESSONS IN JAZZ DRUMSET,['MUSI 2239'],[None],required
MUSI 3239,APPLIED INSTRUCTION ON A SECONDARY INSTRUMENT,[None],[None],required
MUSI 3240,PRIVATE LESSONS IN VOICE,['MUSI 2241'],[None],required
MUSI 3241,PRIVATE LESSONS IN VOICE,['MUSI 3240'],[None],required
MUSI 3242,PRIVATE LESSONS IN PIANO,['MUSI 2243'],[None],required
MUSI 3243,PRIVATE LESSONS IN PIANO,['MUSI 3242'],[None],required
MUSI 3244,PRIVATE LESSONS IN STRINGS,['MUSI 2245'],[None],required
MUSI 3245,PRIVATE LESSONS IN STRINGS,['MUSI 3244'],[None],required
MUSI 3246,PRIVATE LESSONS IN WOODWINDS,['MUSI 2247'],[None],required
MUSI 3247,PRIVATE LESSONS IN WOODWINDS,['MUSI 3246'],[None],required
MUSI 3248,PRIVATE LESSONS IN BRASS,['MUSI 2249'],[None],required
MUSI 3249,PRIVATE LESSONS IN BRASS,['MUSI 3248'],[None],required
MUSI 3250,PRIVATE LESSONS IN PERCUSSION,['MUSI 2251'],[None],required
MUSI 3251,PRIVATE LESSONS IN PERCUSSION,['MUSI 3250'],[None],required
MUSI 3252,PRIVATE LESSONS IN JAZZ BASS,"['MUSI 2253', 'MUSI 2147']",[None],required
MUSI 3253,PRIVATE LESSONS IN JAZZ BASS,['MUSI 3252'],[None],required
MUSI 3254,PRIVATE LESSONS IN JAZZ PIANO,"['MUSI 2143', 'MUSI 2155']",[None],required
MUSI 3255,PRIVATE LESSONS IN JAZZ PIANO,['MUSI 3254'],[None],required
MUSI 3257,PRIVATE LESSONS IN ORGAN,['MUSI 2258'],[None],required
MUSI 3258,PRIVATE LESSONS IN ORGAN,['MUSI 3257'],[None],required
MUSI 3259,PRIVATE LESSONS IN JAZZ DRUMSET,['MUSI 3238'],[None],required
MUSI 3267,PRIVATE LESSONS IN HARPSICHORD,['MUSI 2268'],[None],required
MUSI 3268,PRIVATE LESSONS IN HARPSICHORD,['MUSI 3267'],[None],required
MUSI 3294,STRING PEDAGOGY,[None],[None],required
MUSI 3295,PIANO PEDAGOGY I,[None],[None],required
MUSI 3296,PIANO PEDAGOGY II,[None],[None],required
MUSI 3300,MUSIC HISTORY I,['MUSI 2326'],[None],required
MUSI 3301,MUSIC HISTORY II,['MUSI 2326'],[None],required
MUSI 3302,FORM AND ANALYSIS,['MUSI 2326'],[None],required
MUSI 3303,COUNTERPOINT,['MUSI 2326'],[None],required
MUSI 3305,MUSIC FOR CHILDREN,[None],[None],required
MUSI 3308,INSTRUMENTAL CONDUCTING I,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 3309,CHORAL CONDUCTING I,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 3316,STRATEGIES AND ASSESSMENT IN MUSIC EDUCATION,['MUSI 2112'],[None],required
MUSI 3317,SINGING FOR THE ACTOR,"['THEA 1307', 'THEA 2352']",[None],required
MUSI 3320,MUSIC AND TECHNOLOGY IN GAME AUDIO,['MUSI 3394'],[None],required
MUSI 3321,KEYBOARD SYNTHESIZER PROGRAMMING AND TECHNIQUES,[None],[None],required
MUSI 3322,INTRODUCTION TO SONGWRITING,['MUSI 3126'],[None],required
MUSI 3323,BUSINESS OF MUSIC,[None],[None],required
MUSI 3326,POST-TONAL ANALYSIS,"['MUSI 2186', 'MUSI 2326']",[None],required
MUSI 3350,PRIVATE LESSONS IN VOICE,['MUSI 2241'],[None],required
MUSI 3351,PRIVATE LESSONS IN VOICE,['MUSI 3350'],[None],required
MUSI 3352,PRIVATE LESSONS IN PIANO,['MUSI 2243'],[None],required
MUSI 3353,PRIVATE LESSONS IN PIANO,['MUSI 3352'],[None],required
MUSI 3354,PRIVATE LESSONS IN STRINGS,['MUSI 2245'],[None],required
MUSI 3355,PRIVATE LESSONS IN STRINGS,['MUSI 3354'],[None],required
MUSI 3356,PRIVATE LESSONS IN WOODWINDS,['MUSI 2247'],[None],required
MUSI 3357,PRIVATE LESSONS IN WOODWINDS,['MUSI 3356'],[None],required
MUSI 3358,PRIVATE LESSONS IN BRASS,['MUSI 2249'],[None],required
MUSI 3359,PRIVATE LESSONS IN BRASS,['MUSI 3358'],[None],required
MUSI 3360,PRIVATE LESSONS IN PERCUSSION,['MUSI 2251'],[None],required
MUSI 3361,PRIVATE LESSONS IN PERCUSSION,['MUSI 3360'],[None],required
MUSI 3367,PRIVATE LESSONS IN ORGAN,['MUSI 2258'],[None],required
