Formal Name,Course Name,Prerequisites,Corequisites,Requirement
LING 5354,METHODS AND MATERIALS TO TEACH ENGLISH AS A SECOND OR FOREIGN LANGUAGE,[None],[None],required
LING 5360,NON-WESTERN LINGUISTIC STRUCTURES,"['LING 3330', 'LING 3340']",[None],required
LING 5361,READINGS IN NON-WESTERN LINGUISTIC STRUCTURES,[None],[None],required
LING 5362,LANGUAGE DOCUMENTATION,['LING 5300'],[None],required
LING 5363,LANGUAGE ENDANGERMENT AND REVITALIZATION,['LING 5300'],[None],required
LING 5370,HISTORY OF LINGUISTICS,['LING 5320'],[None],required
LING 5371,SURVEY OF THEORIES IN APPLIED LINGUISTICS,['LING 5305'],[None],required
LING 5372,READINGS IN LINGUISTICS,['LING 5330'],[None],required
LING 5380,FIELD METHODS,['LING 5300'],[None],required
LING 5381,CORPUS LINGUISTICS,[None],[None],required
LING 5391,CONFERENCE COURSE IN LINGUISTICS,[None],[None],required
LING 5392,THESIS SUBSTITUTE,[None],[None],required
LING 5393,TESOL TEACHING AND OBSERVATION,[None],[None],required
LING 5395,GRADUATE INTERNSHIP,[None],[None],required
LING 5398,THESIS,[None],[None],required
LING 5691,CONFERENCE COURSE IN LINGUISTICS,[None],[None],required
LING 5698,THESIS,[None],[None],required
LING 5998,THESIS,[None],[None],required
LING 6100,LINGUISTICS GRADUATE PROGRAM SUCCESS,[None],[None],required
LING 6191,RESEARCH IN LINGUISTICS,[None],[None],required
LING 6199,DISSERTATION,[None],[None],required
LING 6291,RESEARCH IN LINGUISTICS,[None],[None],required
LING 6300,PROFESSIONAL WRITING SEMINAR,[None],[None],required
LING 6360,DISCOURSE THEORY SEMINAR,[None],[None],required
LING 6380,FIELD METHODS SEMINAR,['LING 5380'],[None],required
LING 6381,STATISTICS FOR LINGUISTS,[None],[None],required
LING 6390,LINGUISTICS SEMINAR,[None],[None],required
LING 6391,RESEARCH IN LINGUISTICS,[None],[None],required
LING 6392,SEMINAR IN PHONETICS AND PHONOLOGY,['LING 5321'],[None],required
LING 6393,SEMINAR IN SYNTAX,['LING 5331'],[None],required
LING 6394,SEMINAR IN SEMANTICS AND PRAGMATICS,['LING 5345'],[None],required
LING 6395,SEMINAR IN SECOND LANGUAGE ACQUISITION,['LING 5305'],[None],required
LING 6399,DISSERTATION,[None],[None],required
LING 6491,RESEARCH IN LINGUISTICS,[None],[None],required
LING 6591,RESEARCH IN LINGUISTICS,[None],[None],required
LING 6691,RESEARCH IN LINGUISTICS,[None],[None],required
LING 6699,DISSERTATION,[None],[None],required
LING 6991,RESEARCH IN LINGUISTICS,[None],[None],required
LING 6999,DISSERTATION,[None],[None],required
LING 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
