Formal Name,Course Name,Prerequisites,Corequisites,Requirement
PSYC 5151,READINGS IN PSYCHOLOGY,[None],[None],required
PSYC 5191,RESEARCH IN PSYCHOLOGY,[None],[None],required
PSYC 5227,INDUSTRIAL AND ORGANIZATIONAL INTERNSHIP,[None],[None],required
PSYC 5251,READINGS IN PSYCHOLOGY,[None],[None],required
PSYC 5291,RESEARCH IN PSYCHOLOGY,[None],[None],required
PSYC 5307,RESEARCH METHODS,[None],[None],required
PSYC 5309,HEALTH PSYCHOLOGY,[None],[None],required
PSYC 5310,DATA SCIENCE IN PSYCHOLOGY,[None],[None],required
PSYC 5313,COGNITIVE PSYCHOLOGY,[None],[None],required
PSYC 5321,PERSONALITY PSYCHOLOGY,[None],[None],required
PSYC 5322,SOCIAL PSYCHOLOGY,[None],[None],required
PSYC 5323,GROUP PROCESSES,[None],[None],required
PSYC 5324,APPLIED RESEARCH DESIGN,[None],[None],required
PSYC 5325,ORGANIZATIONAL BEHAVIOR,[None],[None],required
PSYC 5326,EMPLOYEE SELECTION,[None],[None],required
PSYC 5327,INDUSTRIAL AND ORGANIZATIONAL INTERNSHIP,[None],[None],required
PSYC 5328,EMPLOYEE ATTITUDES AND BEHAVIORS,[None],[None],required
PSYC 5329,PERFORMANCE MANAGEMENT SYSTEMS,[None],[None],required
PSYC 5330,ADVANCE EMPLOYEE TRAINING AND DEVELOPMENT,[None],[None],required
PSYC 5331,PERCEPTION AND ATTENTION,[None],[None],required
PSYC 5333,BEHAVIORAL NEUROSCIENCE,[None],[None],required
PSYC 5334,HUMAN PHYSIOLOGY,[None],[None],required
PSYC 5337,ANIMAL COGNITION AND BEHAVIOR,[None],[None],required
PSYC 5341,DECISION MAKING,[None],[None],required
PSYC 5342,LEADERSHIP IN ORGANIZATIONS,[None],[None],required
PSYC 5345,HUMAN LEARNING AND MEMORY,[None],[None],required
PSYC 5346,CYBERPSYCHOLOGY BASIC CONCEPTS,[None],[None],required
PSYC 5347,CYBERPSYCHOLOGY APPLICATIONS,[None],[None],required
PSYC 5349,POLITICAL PSYCHOLOGY FOR THE INTERNET,[None],[None],required
PSYC 5351,READINGS IN PSYCHOLOGY,[None],[None],required
