Formal Name,Course Name,Prerequisites,Corequisites,Requirement
BE 5327,TISSUE OPTICS,[None],[None],required
BE 5329,NEURAL ENGINEERING,[None],[None],required
BE 5331,POLYMERS AND BIOCOMPATIBILITY,[None],[None],required
BE 5333,NANO BIOMATERIALS AND LIVING-SYSTEMS INTERACTIONS,[None],[None],required
BE 5335,"BIOLOGICAL MATERIALS, MECHANICS, & PROCESSES",[None],[None],required
BE 5337,TRANSPORT PHENOMENA IN BIOMEDICAL ENGINEERING,"['CE 2312', 'MAE 2314', 'MAE 3310']",[None],required
BE 5340,FINITE ELEMENT APPLICATIONS IN BIOENGINEERING,[None],[None],required
BE 5343,IMAGE PROCESSING WITH MATLAB: APPLICATIONS IN MEDICINE AND BIOLOGY,[None],[None],required
BE 5344,BIOINSTRUMENTATION I,[None],[None],required
BE 5345,BIOSENSOR,[None],[None],required
BE 5346,MEDICAL IMAGING,[None],[None],required
BE 5347,PRINCIPLES OF FUNCTIONAL MAGNETIC RESONANCE IMAGING,[None],[None],required
BE 5350,MODELING AND CONTROL OF BIOLOGICAL SYSTEMS,[None],[None],required
BE 5352,DIGITAL PROCESSING OF BIOLOGICAL SIGNALS,[None],[None],required
BE 5360,DESIGN AND APPLICATION OF ARTIFICIAL ORGANS,[None],[None],required
BE 5361,BIOMATERIALS AND BLOOD COMPATIBILITY,[None],[None],required
BE 5364,TISSUE ENGINEERING,[None],[None],required
BE 5365,TISSUE ENGINEERING LAB,[None],[None],required
BE 5366,PROCESS CONTROL IN BIOTECHNOLOGY,[None],[None],required
BE 5370,BIOMATERIAL - LIVING SYSTEMS INTERACTION,[None],[None],required
BE 5372,DRUG DELIVERY SYSTEM,[None],[None],required
BE 5373,FORMULATION AND CHARACTERIZATION OF DRUG DELIVERY SYSTEMS,[None],[None],required
BE 5382,LABORATORY PRINCIPLES,[None],[None],required
BE 5385,STEM CELL TISSUE ENGINEERING,[None],[None],required
BE 5386,MEDICAL PRODUCT DESIGN CONTROL AND RISK MANAGEMENT,[None],[None],required
BE 5387,MEDICAL DEVICE PROTOTYPE DEVELOPMENT,[None],[None],required
BE 5388,MEDICAL PRODUCT DESIGN AND DEVELOPMENT,[None],[None],required
BE 5390,RESEARCH PROJECT,[None],[None],required
BE 5391,DIRECTED RESEARCH IN BIOENGINEERING,[None],[None],required
BE 5395,INTERNSHIP IN BIOENGINEERING,[None],[None],required
BE 5398,THESIS,[None],[None],required
BE 5691,DIRECTED RESEARCH IN BIOENGINEERING,[None],[None],required
BE 5698,THESIS,[None],[None],required
BE 6101,PhD SEMINAR IN BIOENGINEERING,[None],[None],required
BE 6102,PhD SEMINAR IN BIOENGINEERING,[None],[None],required
BE 6103,PhD SEMINAR IN BIOENGINEERING,[None],[None],required
BE 6194,DOCTORAL DIAGNOSTIC EXAMINATION,[None],[None],required
BE 6195,DOCTORAL COMPREHENSIVE EXAMINATION,['BE 6194'],[None],required
BE 6197,RESEARCH IN BIOENGINEERING,[None],[None],required
BE 6297,RESEARCH IN BIOENGINEERING,[None],[None],required
BE 6395,INTERNSHIP IN BIOENGINEERING,[None],[None],required
BE 6397,RESEARCH IN BIOENGINEERING,[None],[None],required
BE 6399,DISSERTATION,[None],[None],required
BE 6499,DISSERTATION,[None],[None],required
BE 6695,INTERNSHIP IN BIOENGINEERING,[None],[None],required
BE 6697,RESEARCH IN BIOENGINEERING,[None],[None],required
BE 6699,DISSERTATION,[None],[None],required
BE 6995,INTERNSHIP IN BIOENGINEERING,[None],[None],required
BE 6997,RESEARCH IN BIOENGINEERING,[None],[None],required
BE 6999,DISSERTATION,[None],[None],required
BE 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
