Formal Name,Course Name,Prerequisites,Corequisites,Requirement
CSE 4358,MICROPROCESSOR SYSTEMS,['CSE 3442'],[None],required
CSE 4360,AUTONOMOUS ROBOT DESIGN AND PROGRAMMING,"['CSE 3318', 'CSE 3320', 'CSE 3380', 'MATH 3330']",[None],required
CSE 4361,SOFTWARE DESIGN PATTERNS,['CSE 3311'],[None],required
CSE 4372,RISC PROCESSOR DESIGN,['CSE 3442'],[None],required
CSE 4373,GENERAL PURPOSE GPU PROGRAMMING,['CSE 3320'],[None],required
CSE 4376,DIGITAL COMMUNICATION SYSTEMS,['CSE 3313'],[None],required
CSE 4377,WIRELESS COMMUNICATION SYSTEMS,"['CSE 3313', 'CSE 3442']",[None],required
CSE 4378,INTRODUCTION TO UNMANNED VEHICLE SYSTEMS,[None],[None],required
CSE 4379,UNMANNED VEHICLE SYSTEM DEVELOPMENT,['CSE 4378'],[None],required
CSE 4380,INFORMATION SECURITY,['CSE 3320'],[None],required
CSE 4381,INFORMATION SECURITY II,"['CSE 3320', 'CSE 4344']",[None],required
CSE 4382,SECURE PROGRAMMING,['CSE 3320'],[None],required
CSE 4391,INDIVIDUAL PROJECTS,[None],[None],required
CSE 4392,SPECIAL TOPICS,[None],[None],required
CSE 5191,INDIVIDUAL STUDY IN COMPUTER SCIENCE,[None],[None],required
CSE 5192,INDIVIDUAL STUDY IN COMPUTER SCIENCE,[None],[None],required
CSE 5194,ORIENTATION SEMINAR,[None],[None],required
CSE 5300,FOUNDATION OF COMPUTING,[None],[None],required
CSE 5301,DATA ANALYSIS & MODELING TECHNIQUES,[None],[None],required
CSE 5305,FOUNDATIONS OF GRADUATE LEVEL STUDIES IN COMPUTER SCIENCE,[None],[None],required
CSE 5306,DISTRIBUTED SYSTEMS,[None],[None],required
CSE 5307,PROGRAMMING LANGUAGE CONCEPTS,[None],[None],required
CSE 5311,DESIGN AND ANALYSIS OF ALGORITHMS,[None],[None],required
CSE 5314,COMPUTATIONAL COMPLEXITY,[None],[None],required
CSE 5315,NUMERICAL METHODS,[None],[None],required
CSE 5316,"MODELING, ANALYSIS, AND SIMULATION OF COMPUTER SYSTEMS",[None],[None],required
CSE 5317,DESIGN AND CONSTRUCTION OF COMPILERS,['MATH 1426'],[None],required
CSE 5318,APPLIED GRAPH THEORY AND COMBINATORICS,[None],[None],required
CSE 5319,SPECIAL TOPICS IN THEORY & ALGORITHMS,[None],[None],required
CSE 5320,SPECIAL TOPICS IN SOFTWARE ENGINEERING,[None],[None],required
CSE 5321,SOFTWARE TESTING,[None],[None],required
CSE 5322,SOFTWARE DESIGN PATTERNS,['CSE 5324'],[None],required
CSE 5323,SOFTWARE ENGINEERING PROCESSES,[None],[None],required
CSE 5324,"SOFTWARE ENGINEERING: ANALYSIS, DESIGN, AND TESTING",[None],[None],required
CSE 5325,"SOFTWARE ENGINEERING: MANAGEMENT, MAINTENANCE, AND QUALITY ASSURANCE",[None],[None],required
CSE 5326,REAL-TIME SOFTWARE DESIGN,['CSE 5324'],[None],required
CSE 5327,TELECOMMUNICATIONS SOFTWARE DEVELOPMENT,"['CSE 5324', 'CSE 5344']",[None],required
CSE 5328,SOFTWARE ENGINEERING TEAM PROJECT I,"['CSE 5321', 'CSE 5322', 'CSE 5325']",[None],required
CSE 5329,SOFTWARE ENGINEERING TEAM PROJECT II,"['CSE 5321', 'CSE 5322', 'CSE 5325']",[None],required
CSE 5330,DATABASE SYSTEMS,[None],[None],required
CSE 5331,DBMS MODELS AND IMPLEMENTATION TECHNIQUES,[None],[None],required
CSE 5332,DATA SCIENCE,"['MATH 1301', 'MATH 1302', 'MATH 1308', 'MATH 1426']",[None],required
CSE 5333,CLOUD COMPUTING,[None],[None],required
CSE 5334,DATA MINING,[None],[None],required
CSE 5335,WEB DATA MANAGEMENT,[None],[None],required
CSE 5339,SPECIAL TOPICS IN DATABASE SYSTEMS,[None],[None],required
CSE 5342,EMBEDDED SYSTEMS II,"['CSE 3323', 'CSE 3442', 'CSE 5400']",[None],required
CSE 5344,COMPUTER NETWORKS,['CSE 3320'],[None],required
CSE 5345,FUNDAMENTALS OF WIRELESS NETWORKS,"['CSE 4344', 'CSE 4352', 'CSE 5352', 'CSE 5344']",[None],required
CSE 5346,NETWORKS II,['CSE 5344'],[None],required
CSE 5347,FUNDAMENTALS OF BLOCKCHAIN & CRYPTOCURRENCY TECHNOLOGIES,[None],[None],required
CSE 5348,MULTIMEDIA SYSTEMS,['CSE 3320'],[None],required
CSE 5349,SPECIAL TOPICS IN NETWORKING,[None],[None],required
CSE 5350,COMPUTER ARCHITECTURE II,['CSE 3322'],[None],required
CSE 5351,PARALLEL PROCESSING,['CSE 3320'],[None],required
CSE 5352,IoT AND NETWORKING,"['CSE 3442', 'CSE 5400']",[None],required
CSE 5353,DISTRIBUTED COMPUTING,['CSE 5306'],[None],required
CSE 5354,REAL-TIME OPERATING SYSTEMS,"['CSE 3442', 'CSE 5400']",[None],required
CSE 5355,ELECTROMECHANICAL SYSTEMS AND SENSORS,"['CSE 3442 or CSE 5400', 'CSE 3323']",[None],required
CSE 5356,SYSTEM ON CHIP (SoC) DESIGN,"['CSE 3442', 'CSE 5400']",[None],required
CSE 5357,ADVANCED DIGITAL LOGIC DESIGN,"['CSE 3442', 'CSE 5400']",[None],required
CSE 5358,MICROPROCESSOR SYSTEMS,['CSE 3442 or CSE 5400'],[None],required
CSE 5359,SPECIAL TOPICS IN COMPUTER ENGINEERING,[None],[None],required
CSE 5360,ARTIFICIAL INTELLIGENCE I,"['CSE 3318', 'CSE 3315']",[None],required
CSE 5361,ARTIFICIAL INTELLIGENCE II,['CSE 5360'],[None],required
CSE 5362,SOCIAL NETWORKS AND SEARCH ENGINES,['CSE 5311'],[None],required
CSE 5364,ROBOTICS,"['CSE 3318', 'CSE 3442']",[None],required
