Formal Name,Course Name,Prerequisites,Corequisites,Requirement
EE 4370,ELECTRIC MOTOR DRIVES,['EE 3407'],[None],required
EE 4371,POWER SYSTEM PROTECTIVE RELAYING,['EE 3346'],[None],required
EE 4372,POWER SYSTEM DISTRIBUTION,['EE 3346'],[None],required
EE 4373,POWER QUALITY,['EE 3318'],[None],required
EE 4375,INTRODUCTION TO POWER ELECTRONICS,"['EE 2403', 'EE 3446']",[None],required
EE 4378,INTRODUCTION TO UNMANNED VEHICLE SYSTEMS,[None],[None],required
EE 4379,UNMANNED VEHICLE SYSTEM DEVELOPMENT,['EE 4378'],[None],required
EE 4380,PRINCIPLES OF PHOTONICS AND OPTICAL ENGINEERING,['EE 3407'],[None],required
EE 4382,OPTICAL BIOSENSORS,"['EE 3407', 'PHYS 3445', 'PHYS 4324']",[None],required
EE 4391,ADVANCED PROBLEMS IN ELECTRICAL ENGINEERING,[None],[None],required
EE 5190,ELECTRICAL ENGINEERING GRADUATE SEMINAR,[None],[None],required
EE 5191,ADVANCED STUDY IN ELECTRICAL ENGINEERING,[None],[None],required
EE 5302,RANDOM SIGNALS AND NOISE,[None],[None],required
EE 5304,CYBER-PHYSICAL SYSTEMS,[None],[None],required
EE 5305,ANALOG INTEGRATED CIRCUIT DESIGN,[None],[None],required
EE 5306,ELECTROMAGNETIC THEORY,[None],[None],required
EE 5307,LINEAR SYSTEMS ENGINEERING,[None],[None],required
EE 5308,POWER SYSTEM MODELING AND ANALYSIS,[None],[None],required
EE 5309,TOPICS IN ELECTRICAL ENGINEERING,[None],[None],required
EE 5310,DIGITAL VLSI DESIGN,[None],[None],required
EE 5311,VLSI SIGNAL PROCESSING ARCHITECTURES,['EE 5350'],[None],required
EE 5312,CMOS RFIC DESIGN,['EE 5305'],[None],required
EE 5313,MICROPROCESSOR SYSTEMS,[None],[None],required
EE 5314,EMBEDDED MICROCONTROLLER SYSTEMS,[None],[None],required
EE 5315,SYSTEM ON CHIP (SOC) DESIGN,['EE 5314'],[None],required
EE 5316,CMOS MIXED SIGNAL IC DESIGN,['EE 5305'],[None],required
EE 5318,EE 5317. ADVANCED DIGITAL VLSI DESIGN,['EE 5310'],[None],required
EE 5319,TOPICS IN DIGITAL SYSTEMS,[None],[None],required
EE 5321,OPTIMAL CONTROL,[None],[None],required
EE 5322,INTELLIGENT CONTROL SYSTEMS,[None],[None],required
EE 5323,NONLINEAR SYSTEMS,[None],[None],required
EE 5325,ROBOTICS,[None],[None],required
EE 5327,SYSTEM IDENTIFICATION AND ESTIMATION,[None],[None],required
EE 5329,TOPICS IN SYSTEMS ENGINEERING,[None],[None],required
EE 5330,DISTRIBUTED DECISION AND CONTROL,[None],[None],required
EE 5331,RF SYSTEMS ENGINEERING,[None],[None],required
EE 5332,ANTENNA SYSTEM ANALYSIS,[None],[None],required
EE 5333,WAVE PROPAGATION AND SCATTERING,"['EE 5302', 'EE 5306']",[None],required
EE 5334,FUNDAMENTALS OF RADAR REMOTE SENSING,[None],[None],required
EE 5335,FUNDAMENTALS OF RADAR IMAGING,[None],[None],required
EE 5336,FOUNDATIONS OF MEDICAL IMAGING,[None],[None],required
EE 5338,COMPUTATIONAL METHODS IN ELECTRICAL ENGINEERING,[None],[None],required
EE 5339,TOPICS IN ELECTROMAGNETICS,[None],[None],required
EE 5340,SEMICONDUCTOR DEVICE THEORY,[None],[None],required
EE 5341,ELECTRONIC MATERIALS: FUNDAMENTALS AND APPLICATIONS,[None],[None],required
EE 5342,SEMICONDUCTOR DEVICE MODELING AND CHARACTERIZATION,['EE 5340'],[None],required
EE 5343,SILICON INTEGRATED CIRCUIT FABRICATION TECHNOLOGY,[None],[None],required
EE 5344,INTRODUCTION TO MICROELECTROMECHANICAL SYSTEMS (MEMS) AND DEVICES,[None],[None],required
EE 5345,INTRODUCTION TO BIO-NANOTECHNOLOGY,[None],[None],required
EE 5346,MICROWAVE DEVICES,"['EE 5340', 'EE 5341']",[None],required
EE 5348,RADIO-FREQUENCY CIRCUIT DESIGN,['EE 5305'],[None],required
EE 5349,TOPICS IN INTEGRATED CIRCUIT TECHNOLOGY,[None],[None],required
EE 5350,DIGITAL SIGNAL PROCESSING,[None],[None],required
EE 5351,DIGITAL VIDEO CODING,[None],[None],required
EE 5352,STATISTICAL SIGNAL PROCESSING,[None],[None],required
EE 5353,NEURAL NETWORKS AND DEEP LEARNING,[None],[None],required
EE 5354,MACHINE LEARNING,[None],[None],required
EE 5355,DISCRETE TRANSFORMS AND THEIR APPLICATIONS,[None],[None],required
EE 5356,DIGITAL IMAGE PROCESSING,[None],[None],required
EE 5357,STATISTICAL PATTERN RECOGNITION,[None],[None],required
EE 5358,COMPUTER VISION,[None],[None],required
EE 5359,TOPICS IN SIGNAL PROCESSING,[None],[None],required
EE 5360,DATA COMMUNICATIONS ENGINEERING,[None],[None],required
EE 5362,DIGITAL COMMUNICATIONS,[None],[None],required
EE 5364,INFORMATION THEORY FOR DATA SCIENCE,[None],[None],required
EE 5365,FIBER OPTIC TRANSMISSION SYSTEMS,[None],[None],required
EE 5368,WIRELESS COMMUNICATION AND IoT,[None],[None],required
EE 5369,TOPICS IN COMMUNICATIONS,[None],[None],required
EE 5370,ELECTRIC MOTOR DRIVES,[None],[None],required
EE 5371,"POWER SYSTEM PLANNING, OPERATION, AND CONTROL IN A DEREGULATED ENVIRONMENT",['EE 5308'],[None],required
EE 5372,CONGESTION MANAGEMENT,['EE 5308'],[None],required
EE 5373,UNBUNDLING SERVICES OF A DEREGULATED POWER SYSTEM,['EE 5308'],[None],required
EE 5374,POWER SYSTEM PROTECTIVE RELAYING,[None],[None],required
EE 5375,POWER SYSTEM DISTRIBUTION,[None],[None],required
EE 5376,POWER SYSTEM RELIABILITY IN PLANNING AND OPERATION,[None],[None],required
EE 5377,PROGRAMMABLE LOGIC CONTROLLERS IN INDUSTRIAL AUTOMATION,[None],[None],required
EE 5378,POWER QUALITY,[None],[None],required
EE 5379,TOPICS IN POWER SYSTEM ENGINEERING,[None],[None],required
EE 5380,PRINCIPLES OF PHOTONICS AND OPTICAL ENGINEERING,[None],[None],required
EE 5381,FOUNDATIONS IN SEMICONDUCTORS,[None],[None],required
EE 5382,OPTICAL DETECTORS AND RADIATION,[None],[None],required
