Formal Name,Course Name,Prerequisites,Corequisites,Requirement
CHEM 5291,READINGS IN CHEMISTRY,[None],[None],required
CHEM 5292,RESEARCH IN CHEMISTRY,[None],[None],required
CHEM 5300,SELECTED TOPICS IN ADVANCED CHEMISTRY,[None],[None],required
CHEM 5321,INTRODUCTION TO ANALYTICAL CHEMISTRY,[None],[None],required
CHEM 5324,ANALYTICAL MASS SPECTROMETRY AND SPECTROSCOPY,['CHEM 4461'],[None],required
CHEM 5325,SEPARATION SCIENCE,[None],[None],required
CHEM 5326,ANALYTICAL CHEMISTRY - CONCEPTS AND IMPLEMENTATION,['CHEM 4461'],[None],required
CHEM 5327,ANALYTICAL ELECTROCHEMISTRY,['CHEM 4461'],[None],required
CHEM 5328,ANALYTICAL SPECTROSCOPY,['CHEM 4461'],[None],required
CHEM 5331,ADVANCED BIOCHEMISTRY I,[None],[None],required
CHEM 5332,CELL SIGNALING & HUMAN BIOCHEMISTRY,[None],[None],required
CHEM 5333,BIOPHYSICAL METHODS AND SPECTROSCOPY IN BIOCHEMISTRY,[None],[None],required
CHEM 5334,MECHANISMS OF ENZYME ACTIONS,[None],[None],required
CHEM 5335,"GENES, GENOMES, AND NUCLEIC ACIDS",[None],[None],required
CHEM 5336,"STRUCTURE & FUNCTION OF PROTEINS, MEMBRANES & CARBOHYDRATES AND FAST KINETICS",[None],[None],required
CHEM 5337,MEDICINAL CHEMISTRY AND DRUG Discovery,['CHEM 4311'],[None],required
CHEM 5341,INORGANIC CHEMISTRY,['CHEM 4318'],[None],required
CHEM 5342,SOLID STATE CHEMISTRY,[None],[None],required
CHEM 5344,"X-RAY DIFFRACTION, SCATTERING AND ABSORPTION",[None],[None],required
CHEM 5351,ADVANCED ORGANIC CHEMISTRY I - PHYSICAL ORGANIC CHEMISTRY,"['CHEM 2322', 'CHEM 3322']",[None],required
CHEM 5354,ORGANIC CHEMISTRY II,['CHEM 5309'],[None],required
CHEM 5355,ADVANCED ORGANIC SYNTHESIS,['CHEM 5310'],[None],required
CHEM 5356,ADVANCED POLYMER CHEMISTRY,[None],[None],required
CHEM 5361,INTRODUCTION TO GRADUATE PHYSICAL CHEMISTRY,[None],[None],required
CHEM 5364,ADVANCED GRADUATE PHYSICAL CHEMISTRY,['CHEM 5301'],[None],required
CHEM 5365,THERMODYNAMICS OF MATERIALS,[None],[None],required
CHEM 5366,CHEMICAL KINETICS,['CHEM 5301'],[None],required
CHEM 5380,ADVANCED LABORATORY RESEARCH TOPICS IN CHEMISTRY,[None],[None],required
CHEM 5381,ADVANCED LABORATORY TECHNIQUES IN CHEMISTRY I,[None],[None],required
CHEM 5382,ADVANCED LABORATORY TECHNIQUES IN CHEMISTRY II,['CHEM 5381'],[None],required
CHEM 5383,ADVANCED LABORATORY TECHNIQUES IN CHEMISTRY III,"['CHEM 5381', 'CHEM 5382']",[None],required
CHEM 5391,READINGS IN CHEMISTRY,[None],[None],required
CHEM 5392,RESEARCH IN CHEMISTRY,[None],[None],required
CHEM 5398,THESIS,[None],[None],required
CHEM 5421,ANALYTICAL INSTRUMENTATION,[None],[None],required
CHEM 5491,READINGS IN CHEMISTRY,[None],[None],required
CHEM 5492,RESEARCH IN CHEMISTRY,[None],[None],required
CHEM 5591,READINGS IN CHEMISTRY,[None],[None],required
CHEM 5592,RESEARCH IN CHEMISTRY,[None],[None],required
CHEM 5691,READINGS IN CHEMISTRY,[None],[None],required
CHEM 5692,RESEARCH IN CHEMISTRY,[None],[None],required
CHEM 5698,THESIS,[None],[None],required
CHEM 5998,THESIS,[None],[None],required
CHEM 6004,CHEMISTRY CAREER DEVELOPMENT,[None],[None],required
CHEM 6011,TOPICS IN GRADUATE RESEARCH,[None],[None],required
CHEM 6012,ISSUES IN MODERN CHEMICAL RESEARCH,[None],[None],required
CHEM 6104,CHEMISTRY CAREER DEVELOPMENT,[None],[None],required
CHEM 6202,PRINCIPLES OF INDUSTRIAL CHEMISTRY,[None],[None],required
CHEM 6203,REGULATORY ASPECTS OF THE CHEMICAL INDUSTRY,[None],[None],required
CHEM 6304,CHEMISTRY CAREER DEVELOPMENT,[None],[None],required
CHEM 6399,DISSERTATION,[None],[None],required
CHEM 6699,DISSERTATION,[None],[None],required
CHEM 6904,CHEMISTRY CAREER DEVELOPMENT,[None],[None],required
CHEM 6999,DISSERTATION,[None],[None],required
CHEM 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
