Formal Name,Course Name,Prerequisites,Corequisites,Requirement
PAPP 6311,ADVANCED PUBLIC POLICY FORMATION AND ANALYSIS,[None],[None],required
PAPP 6314,SEMINAR IN POLICY PROCESSES,[None],[None],required
PAPP 6315,PUBLIC ADMINISTRATION THEORY,[None],[None],required
PAPP 6316,SEMINAR IN PUBLIC ADMINISTRATION,[None],[None],required
PAPP 6320,ADVANCED ORGANIZATION THEORY,['PAPP 5320'],[None],required
PAPP 6326,PUBLIC BUDGETING & FINANCE,[None],[None],required
PAPP 6340,RESEARCH DESIGN,[None],[None],required
PAPP 6342,INTERMEDIATE DATA ANALYSIS,['PAPP 5302'],[None],required
PAPP 6344,QUALITATIVE METHODS,[None],[None],required
PAPP 6346,ADVANCED DATA ANALYSIS IN URBAN AND PUBLIC AFFAIRS,[None],[None],required
PAPP 6349,DECISION MAKING AND PUBLIC POLICY ANALYSIS,[None],[None],required
PAPP 6399,DISSERTATION,[None],[None],required
PAPP 6699,DISSERTATION,[None],[None],required
PAPP 6999,DISSERTATION,[None],[None],required
PAPP 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
