Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ARCH 4367,HIGH PERFORMANCE FACADE SYSTEMS,[None],[None],required
ARCH 4368,GREEN DESIGN + CONSTRUCTION,[None],[None],required
ARCH 4369,TERRITORIAL STRATEGIES,[None],[None],required
ARCH 4371,FUTURE CITIES,[None],[None],required
ARCH 4372,ADAPTIVE TYPOLOGIES,[None],[None],required
ARCH 4377,SPATIAL [IN] JUSTICE,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 4382,URBAN DESIGN SEMINAR,"['UDES 4551', 'ARCH 3554']",[None],required
ARCH 4391,CONFERENCE COURSE,[None],[None],required
ARCH 4395,SELECTED TOPICS ARCHITECTURE,[None],[None],required
ARCH 4556,DESIGN STUDIO: ARCHITECTURE III,"['ARCH 3324', 'ARCH 3343', 'ARCH 3364', 'ARCH 3554']",[None],required
ARCH 4557,DESIGN STUDIO: ARCHITECTURE IV,"['ARCH 3324', 'ARCH 3343', 'ARCH 3364', 'ARCH 3554']",[None],required
ARCH 4591,CONFERENCE COURSE,[None],[None],required
ARCH 4595,SELECTED TOPICS ARCHITECTURE,[None],[None],required
ARCH 5191,CONFERENCE COURSE,[None],[None],required
ARCH 5291,CONFERENCE COURSE,[None],[None],required
ARCH 5301,INTRODUCTION TO ARCHITECTURE AND INTERIOR DESIGN,[None],[None],required
ARCH 5303,HISTORY OF ARCHITECTURE AND INTERIOR DESIGN I,[None],[None],required
ARCH 5304,HISTORY OF ARCHITECTURE AND INTERIOR DESIGN II,['ARCH 5303'],[None],required
ARCH 5305,CITY OF ROME,[None],[None],required
ARCH 5306,URBAN DESIGN,[None],[None],required
ARCH 5307,THE LIFE OF CITIES,['ARCH 2303'],[None],required
ARCH 5308,HISTORY OF URBAN FORM,[None],[None],required
ARCH 5309,"MUSEUMS: HISTORY, CULTURE, DESIGN","['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5310,SKYSCRAPER HISTORIES,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5311,ARCHITECTURAL THEORY,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5312,"WHAT MAKES A CITY: CRITICAL ISSUES IN ARCHITECTURE, PLANNING, AND URBAN DESIGN","['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5313,THE ARCHITECT IN CONTEMPORARY SOCIETY,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5314,HISTORIC PRESERVATION AND RESTORATION,[None],[None],required
ARCH 5315,TOPICS IN ARCHITECTURAL HISTORY,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5316,MODERN ARCHITECTURE I 1890 TO 1945,"['ARCH 2303', 'ARCH 2304']",[None],required
ARCH 5317,MODERN ARCHITECTURE II 1945 TO PRESENT,"['ARCH 2303', 'ARCH 2304']",[None],required
