Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ENGL 3372,COMPUTERS AND WRITING,"['ENGL 1301', 'ENGL 1302']",[None],required
ENGL 3373,TECHNICAL AND PROFESSIONAL WRITING,['ENGL 2338'],[None],required
ENGL 3374,"WRITING, RHETORIC, AND MULTIMODAL AUTHORING","['ENGL 1301', 'ENGL 1302']",[None],required
ENGL 3376,BUSINESS AND PROFESSIONAL WRITING,['ENGL 2338'],[None],required
ENGL 3377,TECHNICAL EDITING,['ENGL 2338'],[None],required
ENGL 3378,TECHNICAL PROCEDURES AND MANUALS,['ENGL 2338'],[None],required
ENGL 3379,GRANT AND PROPOSAL WRITING,['ENGL 2338'],[None],required
ENGL 3380,RHETORIC AND WRITING WITH SOUND,['ENGL 3350'],[None],required
ENGL 3381,RHETORICAL MAKING,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 3382,LISTENING TO LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 3383,INFORMATION DESIGN,['ENGL 2338'],[None],required
ENGL 3384,STRUCTURE OF MODERN ENGLISH,"['ENGL 1301', 'ENGL 1302']",[None],required
ENGL 3385,TOPICS IN RHETORIC AND COMPOSITION,"['ENGL 1301', 'ENGL 1302']",[None],required
ENGL 3386,WRITING ABOUT MUSIC,['ENGL 3350'],[None],required
ENGL 3387,TUTORING WRITING,['ENGL 1301'],[None],required
ENGL 3388,THE EARLY HISTORY OF TECHNICAL WRITING,['ENGL 2338'],[None],required
ENGL 3389,WRITING WITH AI AND DIGITAL TOOLS,['ENGL 3350'],[None],required
ENGL 3390,STUDENT AMBASSADORS,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 3391,ENGLISH IN PROFESSIONAL AND PUBLIC LIFE,['ENGL 3350'],[None],required
ENGL 4191,LITERATURE CONFERENCE COURSE,[None],[None],required
ENGL 4301,HISTORY OF THE ENGLISH LANGUAGE,"['ENGL 1301', 'ENGL 1302']",[None],required
ENGL 4311,EARLY AMERICAN LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4312,NINETEENTH-CENTURY AMERICAN LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4313,TWENTIETH- AND TWENTY-FIRST-CENTURY AMERICAN LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4321,MEDIEVAL LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4322,EARLY MODERN LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4324,RESTORATION AND EIGHTEENTH-CENTURY LITERATURE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4325,CHAUCER,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4326,SHAKESPEARE,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4328,J. R. R. TOLKIEN,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
ENGL 4330,TOPICS IN CREATIVE WRITING,[None],[None],required
ENGL 3375,ENGL 4331. BRITISH ROMANTICISM,"['ENGL 3350', 'ENGL 3340', 'ENGL 3341', 'ENGL 3351', 'ENGL 3352', 'ENGL 3361', 'ENGL 3362']",[None],required
