Formal Name,Course Name,Prerequisites,Corequisites,Requirement
LSHP 1101,INTRODUCTION TO LEADERSHIP,[None],[None],required
LSHP 2302,LEADERSHIP AND COMMUNICATION IN ORGANIZATIONS,[None],[None],required
LSHP 3319,CONTEMPORARY MANAGERIAL & LEADERSHIP CHALLENGES,[None],[None],required
LSHP 4191,STUDIES IN LEADERSHIP,"['MANA 4322', 'LSHP 4313']",[None],required
LSHP 4311,LEADER AS COMMUNICATOR,[None],[None],required
LSHP 4312,LEADER ETHICS,[None],[None],required
LSHP 4313,SENIOR & EXECUTIVE LEADERSHIP,[None],[None],required
LSHP 4314,GLOBAL MARKETPLACE,[None],[None],required
LSHP 4315,EXECUTIVE INTERNSHIP,[None],[None],required
