Formal Name,Course Name,Prerequisites,Corequisites,Requirement
POLS 4389,THE POLITICS OF NATIONAL MEMORY,[None],[None],required
POLS 4390,POLICYMAKING IN WASHINGTON,"['POLS 2311', 'POLS 2312']",[None],required
POLS 4392,SPECIAL TOPICS IN POLITICAL SCIENCE,"['POLS 2311', 'POLS 2312']",[None],required
POLS 4393,PREPARING FOR CAREERS IN POLITICAL SCIENCE,"['POLS 2311', 'POLS 2312']",[None],required
POLS 4394,HONORS THESIS/SENIOR PROJECT,"['POLS 2311', 'POLS 2312']",[None],required
POLS 4395,CONFERENCE COURSE READINGS IN POLITICAL SCIENCE,[None],[None],required
POLS 4396,RESEARCH PRACTICUM,"['POLS 2311', 'POLS 2312', 'POLS 3310']",[None],required
POLS 4691,ARCHER PROGRAM INTERNSHIP,"['POLS 2311', 'POLS 2312']",[None],required
POLS 5197,MASTER'S COMPREHENSIVE EXAMINATION,[None],[None],required
POLS 5300,AMERICAN GOVERNMENT AND POLITICS,[None],[None],required
POLS 5301,JUDICIAL POLITICS AND THE U.S. SUPREME COURT,[None],[None],required
POLS 5302,BUREAUCRATIC LEADERSHIP,[None],[None],required
POLS 5303,COMPARATIVE POLITICAL SYSTEMS,[None],[None],required
POLS 5305,TOPICS IN POLITICAL THEORY,[None],[None],required
POLS 5310,ANALYZING POLITICS: RESEARCH DESIGN AND METHODS,[None],[None],required
POLS 5311,CAMPAIGNS AND ELECTIONS,[None],[None],required
POLS 5312,MAKING PUBLIC POLICY,[None],[None],required
POLS 5314,POLITICAL CAMPAIGNS: STRATEGY & MANAGEMENT,[None],[None],required
POLS 5315,PUBLIC OPINION,[None],[None],required
POLS 5316,"PUBLIC LEADERSHIP: RACE, ETHNICITY, & GENDER",[None],[None],required
POLS 5317,RACE AND ETHNICITY IN AMERICAN POLITICS,[None],[None],required
POLS 5318,WOMEN IN THE POLITICAL PROCESS,[None],[None],required
POLS 5319,CONGRESSIONAL BEHAVIOR,[None],[None],required
POLS 5320,THE AMERICAN PRESIDENCY,[None],[None],required
POLS 5321,THE PRESIDENCY AND DOMESTIC POLICY,[None],[None],required
POLS 5323,STATE COURT SYSTEMS,[None],[None],required
POLS 5324,PUBLIC POLICY: ISSUES AND ANALYSIS,[None],[None],required
POLS 5325,STATE POLITICS,[None],[None],required
POLS 5327,URBAN POLICYMAKING AND ADMINISTRATION,[None],[None],required
POLS 5328,PUBLIC POLICY AND MEXICAN AMERICAN COMMUNITIES,[None],[None],required
POLS 5329,PUBLIC BUDGETING,[None],[None],required
POLS 5332,PARADIGMS AND PROBLEMS IN INTERNATIONAL RELATIONS,[None],[None],required
POLS 5333,IDENTITY AND POLITICS IN THE MIDDLE EAST,[None],[None],required
POLS 5334,VIOLENCE AND DEPRIVATION IN WORLD POLITICS,[None],[None],required
POLS 5335,LATIN AMERICAN POLITICS,[None],[None],required
POLS 5337,THE POLITICAL SYSTEM OF THE RUSSIAN FEDERATION,[None],[None],required
POLS 5338,AMERICAN FOREIGN POLICY,[None],[None],required
POLS 5339,ISRAELI IDENTITY AND THE ARAB-ISRAELI CONFLICT,[None],[None],required
POLS 5340,INTERNATIONAL SECURITY,[None],[None],required
POLS 5341,"COGNITION, EMOTION, AND EVOLUTION IN INTERNATIONAL RELATIONS",[None],[None],required
POLS 5342,GLOBAL GOVERNANCE AND INTERNATIONAL INSTITUTIONS,[None],[None],required
POLS 5343,INTERNATIONAL LAW,[None],[None],required
POLS 5344,PUBLIC PERCEPTIONS OF LAW AND COURTS,[None],[None],required
POLS 5346,EDUCATION POLITICS & POLICY,[None],[None],required
POLS 5347,POLITICS OF MEXICO,[None],[None],required
POLS 5367,IMMIGRATION AND INTEGRATION IN GLOBAL POLITICS,[None],[None],required
POLS 5368,Health Politics and Policy,[None],[None],required
POLS 5369,SOCIAL POLICY,[None],[None],required
POLS 5380,TOPICS IN U.S. POLITICS,[None],[None],required
POLS 5381,TOPICS IN COMPARATIVE POLITICS,[None],[None],required
POLS 5382,TOPICS IN PUBLIC LAW AND JURISPRUDENCE,[None],[None],required
POLS 5383,TOPICS IN PUBLIC ADMINISTRATION AND POLICY MAKING,[None],[None],required
POLS 5384,TOPICS IN INTERNATIONAL RELATIONS,[None],[None],required
POLS 5391,CONFERENCE COURSE IN POLITICAL SCIENCE,[None],[None],required
POLS 5392,INSIDE WASHINGTON: POLICYMAKING FROM THE GROUND UP,[None],[None],required
POLS 5393,ARCHER CENTER WASHINGTON INTERNSHIP,[None],[None],required
POLS 5394,ARCHER CENTER INDEPENDENT STUDY AND RESEARCH,[None],[None],required
POLS 5398,THESIS,[None],[None],required
POLS 5698,THESIS,[None],[None],required
