Formal Name,Course Name,Prerequisites,Corequisites,Requirement
PHYS 5392,MEDICAL PHYSICS 2,"['MATH 3318', 'PHYS 4392']",[None],required
PHYS 5393,READINGS IN PHYSICS,[None],[None],required
PHYS 5394,RESEARCH IN PHYSICS,[None],[None],required
PHYS 5398,THESIS,[None],[None],required
PHYS 5694,RESEARCH IN PHYSICS,[None],[None],required
PHYS 5698,THESIS,[None],[None],required
PHYS 6301,METHODS OF APPLIED PHYSICS I--ELECTRONICS,[None],[None],required
PHYS 6302,METHODS OF APPLIED PHYSICS II--COMPUTERS IN PHYSICS,[None],[None],required
PHYS 6303,METHODS OF APPLIED PHYSICS III--SPECTROSCOPY,[None],[None],required
PHYS 6304,APPLIED PHYSICS INTERNSHIP,[None],[None],required
PHYS 6391,SELECTED TOPICS IN APPLIED PHYSICS,[None],[None],required
PHYS 6399,DISSERTATION,[None],[None],required
PHYS 6604,APPLIED PHYSICS INTERNSHIP,[None],[None],required
PHYS 6699,DISSERTATION,[None],[None],required
PHYS 6904,APPLIED PHYSICS INTERNSHIP,[None],[None],required
PHYS 6999,DISSERTATION,[None],[None],required
PHYS 7399,DOCTORAL DEGREE COMPLETION,[None],[None],required
