Formal Name,Course Name,Prerequisites,Corequisites,Requirement
ESST 2300,INTRODUCTION TO ENVIRONMENTAL & SUSTAINABILITY STUDIES,[None],[None],required
ESST 3300,INDEPENDENT STUDY,['ESST 2300'],[None],required
ESST 3350,INDEPENDENT PROJECT,['ESST 2300'],[None],required
ESST 4300,INTERNSHIP IN ENVIRONMENTAL AND SUSTAINABILITY STUDIES,['ESST 2300'],[None],required
